appid,name,developer,publisher,owners,price,initialprice,discount,ccu,primary_genre
327310,The Marvellous Miss Take,Wonderstruck,Wonderstruck,0,19.99,1999,0,0,Action
370190,Ruzh Delta Z,Pribuni,Interplay Entertainment Corp.,0,0.0,0,0,1,Action
212410,Inversion,Saber Interactive,BANDAI NAMCO Entertainment,0,9.99,999,0,0,Action
345120,Vox Populi Vox Dei 2,Great Cogs,Great Cogs,0,2.99,299,0,1,Action
301460,Electronic Super Joy: Groove City,"Michael Todd Games, Yazar Media Group LLC",Yazar Media Group LLC,0,4.99,499,0,0,Action
3316330,Undead Hunter Part I,Fireplay Studio,Fireplay Studio,0,1.99,199,0,0,Action
403860,ALPAGES : THE FIVE BOOKS,Nicolas Bernard,M.INDIE,0,0.99,99,0,0,Action
1551110,Mythic Prelude - Concept Demo,Dmitri Lowell,Dmitri Lowell,0,0.0,0,0,0,Action
1437770,RevolVR 3,Never Bored,Never Bored,0,0.0,0,0,0,Action
1514300,The Tower Of TigerQiuQiu 2,TigerQiuQiu,TigerQiuQiu,0,0.0,0,0,0,Action
1473640,Space Nations - Battlearena,Linked Bits,IN4VIC,0,13.99,1399,0,0,Action
2598290,P.R.O.T.O.C.O.O.L.,Irondoor Games,Irondoor Games,0,0.99,99,0,0,Action
340750,Gunslugs 2,Orangepixel,"Orangepixel, HandyGames",0,1.99,999,80,0,Action
49800,Flight of the Icarus,Muse Games,Muse Games,0,4.99,499,0,0,Action
512770,IACTURA,Merlin Beer,Merlin Beer,0,0.99,99,0,0,Action
1366680,San Diablos,Antti Juotasniemi,Antti Juotasniemi,0,0.0,0,0,0,Action
283430,Litil Divil,Gremlin Interactive,Funbox Media Ltd,0,2.99,299,0,0,Action
1363470,ARISEN: Prologue,Maratus,Maratus,0,0.0,0,0,0,Action
259760,Two Brothers,Ackk Studios,Ackk Studios,0,0.0,0,0,0,Action
801910,Orbos,Leisure Police,Leisure Police,0,0.0,0,0,0,Action
2546630,Zombie Survivor: Undead City Attack,HapGames,HapGames,0,5.99,599,0,0,Action
1865890,Creature Hunter,Perg Valley,Perg Valley,0,0.99,99,0,0,Action
1255300,Space Sergeants,EV,EV,0,0.99,99,0,0,Action
2488780,Bionic Momentum,Magnumizer Game Studio,Magnumizer Game Studio,0,4.99,499,0,0,Action
1823670,Edessa: School of Wizardry,Allocate Games,Allocate Games,0,4.99,499,0,0,Action
358360,Raptor: Call of the Shadows (1994 Classic Edition),Cygnus Studios,Scott Host,0,1.99,199,0,0,Action
2077950,Pretty Girls Breakout! PLUS,Zoo Corporation,Zoo Corporation,0,2.49,499,50,0,Action
889530,Sharp,"alkaitagi, PerfectHumanInterface",,0,0.0,0,0,1,Action
927860,Project Skylab 2,Not Awful Studio,Not Awful Studio,0,0.0,0,0,0,Action
2666530,BIG SHOTS,AlterEyes, MyDearest Inc.,0,19.99,1999,0,0,Action
467320,God of Word,Mega Dwarf,Mega Dwarf,0,4.99,499,0,0,Action
315830,Daedalus - No Escape,Patrice Meneguzzi,Patrice Meneguzzi,0,0.0,0,0,0,Action
708680,Octopus Bar,Thomas Meduri,VRNOVO,0,0.0,0,0,0,Action
1514980,Kingdom Builders,ebb &amp; flow games,ebb &amp; flow games,0,0.0,0,0,0,Action
794240,Spinch,Queen Bee Games,Akupara Games,0,14.99,1499,0,0,Action
1410840,Crystal Call,SMU Guildhall,SMU Guildhall,0,0.0,0,0,0,Action
377360,Western Press,Bandit-1,Surprise Attack,0,4.99,499,0,1,Action
1384290,DinoScape,Tomary,DinoScape,0,0.0,0,0,0,Action
785850,Valthirian Arc: Hero School Story,Agate,PQube,0,14.99,1499,0,3,Action
681330,Helium Rain,Deimos Games,Deimos Games,0,0.0,0,0,3,Action
760330,BYTEPATH,a327ex,a327ex,0,1.99,199,0,0,Action
420660,Burnin' Rubber 5 HD,Xform,Xform,0,9.99,999,0,3,Action
925460,Vectronom,"Ludopium, ARTE France",ARTE France,0,9.99,999,0,2,Action
1141760,Westale: Peelgrimage,两把刷子工作室,2P Games,0,4.99,499,0,1,Action
1960480,AutoForge,Siege Games,Siege Games,0,19.99,1999,0,23,Action
3088410,7th Domain:Tree of Chaos,Lightimpact,Lightimpact,0,11.99,1199,0,2,Action
427680,Zwei: The Arges Adventure,Nihon Falcom,"XSEED Games, Marvelous USA, Inc.",0,14.99,1499,0,3,Action
1663640,The Last Oricru - Final Cut,GoldKnights,Prime Matter,0,19.99,1999,0,3,Action
1322300,Tsugunohi,"Vaka Game Magazine, ImCyan",Vaka Game Magazine,0,10.99,1099,0,1,Action
280560,Danmaku Unlimited 2,Doragon Entertainment,Doragon Entertainment,0,4.99,499,0,0,Action
1797680,Wee Tanks!,Studio Kit,Studio Kit,0,9.99,999,0,3,Action
545980,Voodoo Vince: Remastered,"Beep Games, Inc.","Beep Games, Inc.",0,14.99,1499,0,1,Action
263820,EvilQuest,Chaosoft Games,Chaosoft Games,0,1.99,199,0,0,Action
811870,Verlet Swing,Flamebait Games,Flamebait Games,0,14.99,1499,0,2,Action
449210,Verdict Guilty - 유죄 평결,Retro Army Limited,paulstephendavis,0,4.99,499,0,0,Action
411970,TY the Tasmanian Tiger 2,Krome Studios,Krome Studios,0,14.99,1499,0,5,Action
439490,BLUE REVOLVER,"danbo, woof",Stellar Circle,0,14.99,1499,0,2,Action
1675670,Priest Simulator: Heavy Duty,Asmodev,Ultimate Games,0,0.0,0,0,0,Action
398030,Old School Musical,La Moutarde,Dear Villagers,0,12.99,1299,0,4,Action
2499800,Garten of Banban 6,Euphoric Brothers,Euphoric Brothers,0,9.99,999,0,2,Action
1147750,Fishy,keron veal,keron veal,0,0.0,0,0,0,Action
3700000,Bloodlit,ModdedMarionette,ModdedMarionette,0,3.99,399,0,0,Action
2751120,Dive The Depths,"Frizuo, Starpixel Studios",Starpixel Studios,0,4.99,999,50,1,Action
2917490,WWII: The Last Tiger,SP GAMES,SP GAMES,0,4.99,499,0,0,Action
314590,room13,The Paper Robot,Clickteam,0,7.99,799,0,0,Action
1752060,Wild Dogs,2ndBoss,2ndBoss,0,9.99,999,0,0,Action
771710,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,Veslo Games,Veslo Games,0,5.99,599,0,0,Action
1206930,Malediction,Desert Beagle Studios,FIEA,0,0.0,0,0,0,Action
448160,WOLFLAME,ASTRO PORT,Henteko Doujin,0,5.99,599,0,0,Action
999270,War Builder League,The Cyber Prophet,The Cyber Prophet,0,0.0,0,0,0,Action
1122970,Zombie Island,Sheer Studios,Sheer Studios,0,0.0,0,0,0,Action
2082350,Vectorio,BN Games,BN Games,0,9.99,999,0,1,Action
327880,Sublevel Zero Redux,Sigtrap,Sigtrap,0,14.99,1499,0,1,Action
1320100,Wanted Raccoon,MAD Sprouts,MAD Sprouts,0,16.99,1699,0,1,Action
412450,The Black Death,"Syrin Studios, Small Impact Games",Syrin Studios,0,0.0,0,0,0,Action
3623440,Mysterious Treasure,Gürkan Gür,Gürkan Gür,0,0.99,99,0,1,Action
3463050,Dreams of Aether,Lepioid LLC,Aether Studios,0,1.49,299,50,3,Action
2081640,The Voices Games 3d Collection,The Voices Games,The Voices Games,0,0.99,99,0,0,Action
1823080,Dark Invasion VR: Doomsday,darksciencelab,darksciencelab,0,12.99,1299,0,0,Action
703530,Grav Blazer Squared,Ripknot Systems,Ripknot Systems,0,4.99,499,0,0,Action
1352540,Sentience,Red Meat Games,Red Meat Games,0,0.0,0,0,0,Action
206250,Cladun X2,System Prisma,"NIS America, Inc.",0,9.99,999,0,0,Action
395500,Rot Gut,Shotgun Surgeons,Shotgun Surgeons,0,1.99,199,0,0,Action
348240,Gun Wings,"Mercury Stone, Angels Blue Digital Entertainment, DigitalEZ",DigitalEZ,0,3.99,399,0,0,Action
34920,Razor2: Hidden Skies,Invent4 Entertainment,Strategy First,0,7.99,799,0,0,Action
291960,Elminage Gothic,Starfish-SD Inc,Ghostlight LTD,0,9.99,999,0,0,Action
1713410,Metal Golem: First Contact,Divine Vision LLC,Divine Vision LLC,0,3.99,399,0,0,Action
744170,Starfighter Neon,MadeOfDinosaurs,MadeOfDinosaurs,0,0.99,99,0,0,Action
1623370,Ohio John: Get Out!,Yanohi Studio,Yanohi Studio,0,2.96,899,67,0,Action
1257720,Help Me Now,Lucas Lopes Baroni,Light Station Developer,0,0.99,99,0,0,Action
1440810,Enthrean Radiance : Prologue,"Enthrean Guardian, Eggion, stellarNull",Eggion,0,0.0,0,0,0,Action
2815680,Astral Vangard,Mithronix Games,Mithronix Games,0,2.99,299,0,0,Action
2546710,MY DAUGHTER IS A CULTIST! SE,"VIRTUA WORLDS, LLC","VIRTUA WORLDS, LLC",0,1.99,199,0,0,Action
2108840,REDDOOR,JKFY,JKFY,0,3.99,399,0,0,Action
864020,Lost Legend-Legacy,Unhinged LLC,Unhinged LLC,0,2.99,299,0,0,Action
1255060,THE SKIES,Skies Technologies,Skies Technologies,0,0.0,0,0,0,Action
1721830,Skotos,KomodoBit Games,KomodoBit Games,0,0.0,0,0,0,Action
341530,Stardust Vanguards,Zanrai Interactive,Zanrai Interactive,0,3.99,399,0,0,Action
1193120,The Battles of Spwak 3,"CM, Vinicius","CM, Vinicius",0,0.0,0,0,0,Action
2091840,Planetary Defense: An Orbital Turret Defense System,SODEC Games,SODEC Games,0,1.99,199,0,0,Action
428440,Chasing Dead,2020 Venture,2020 Venture,0,0.0,0,0,0,Action
642000,Regenesis Arcade Lite,Hyperbook Studio,Blue Technology Sp. z o.o.,0,0.0,0,0,0,Action
1058840,Super Web Kittens: Act I,Kuno Hoshiko,Kuno Hoshiko,0,9.99,999,0,0,Action
1521780,Ruin,Blue Ink Games,Blue Ink Games,0,7.99,799,0,0,Action
1957750,Minarchy: Active Shooter,Andrew Ayala,Andrew Ayala,0,8.99,899,0,0,Action
1195020,Guardians of the Ashes,Mature Games,Mature Games,0,2.99,299,0,0,Action
1476520,GunSoul Girl,MoeGame,HyperStar Group,0,1.99,199,0,3,Action
1343510,Karakia Shooter,"John Caruso, Diante Clark",John Caruso,0,0.99,99,0,0,Action
1119690,LAMO The Game,LAMO LLC,LAMO LLC,0,0.0,0,0,0,Action
1931050,CyberScope,Jacob Irwin,Hades Digital,0,1.99,199,0,0,Action
92210,Hitogata Happa,Platine Dispositif,Rockin' Android,0,0.0,0,0,0,Action
294590,Wars and Warriors: Joan of Arc,Enlight Software Limited,"Retroism, Enlight Software Limited",0,6.99,699,0,0,Action
2221540,Extinction / Zombie İnvasion 1,Mert Demir,Demir Yapım,0,0.0,0,0,0,Action
1761660,The Van of Justice,Mahn-In Studios,Mahn-In Studios,0,0.0,0,0,0,Action
1609440,Cemetery Warrior V,Falco Software,Laush Studio,0,3.99,399,0,0,Action
1105560,Kra-Ken,DGTL Dojo,Breda University of Applied Sciences,0,0.0,0,0,0,Action
1672690,Across the Galaxy: Stellar Dominator,GameTrail Studio,GameTrail Studio,0,9.99,999,0,0,Action
621050,Crazy Veggies,SOCO Games,Forever Entertainment S. A.,0,0.0,0,0,0,Action
365420,Apollo4x,Digital Entertainment,Volens Nolens Games,0,4.99,499,0,4,Action
1501820,Ziggy's Cosmic Adventures,Stardust Collective,Stardust Collective,0,19.99,1999,0,1,Action
2810170,Creepy Creepy Love,BYYONI Entertainment,BYYONI Entertainment,0,4.99,499,0,0,Action
302850,Team Indie,Brightside Games,Brightside Games,0,0.0,0,0,0,Action
342080,Rogue Invader,Squishy Games,Squishy Games,0,9.99,999,0,0,Action
1691480,World Titans War,PROMVI GAMES,PROMVI GAMES,0,14.99,1499,0,0,Action
690150,Fossil Hunters,Reptoid Games,Reptoid Games,0,14.99,1499,0,0,Action
533330,Shut Eye,HUSH Interactive,Forever Entertainment S. A.,0,4.99,499,0,0,Action
834450,Roarr! The Adventures of Rampage Rex,Born Lucky Games,Klabater,0,0.71,299,76,1,Action
820240,Save One More,Stas Shostak,Stas Shostak,0,4.99,499,0,0,Action
3134550,Kaf village,Signature,Signature,0,0.0,0,0,5,Action
307130,Asteria,Legend Studio,Legend Studio,0,4.99,499,0,2,Action
628720,GODS Remastered,Robot Riot UG (haftungsbeschränkt),Robot Riot UG (haftungsbeschränkt),0,0.0,0,0,0,Action
539650,TwelveSky 2 Classic,SG Data,RedFox Games,0,0.0,0,0,2,Action
877150,Gravity Wars,Black Potion,Black Potion,0,2.99,299,0,0,Action
1149710,Tesla Force,10tons Ltd,10tons Ltd,0,16.99,1699,0,0,Action
1102880,Kawaii Deathu Desu,Pippin Games,Top Hat Studios Inc,0,3.99,399,0,2,Action
974950,DAMNOSAUR,Evlanic Entertainment,Evlanic Entertainment,0,0.0,0,0,0,Action
1055610,Deep Space Battle Simulator,yeswecamp,yeswecamp,0,1.99,999,80,1,Action
787040,Perfect Heist,yeswecamp,yeswecamp,0,4.99,499,0,1,Action
237760,Intake,Cipher Prime Studios,Cipher Prime Studios,0,9.99,999,0,0,Action
787400,Fantasy Versus,Animu Game,Animu Game,0,6.99,699,0,0,Action
1546710,Vernal Edge,Hello Penguin Team LLC,"PID Games, Dear Villagers",0,16.99,1699,0,3,Action
1733240,Phantom Fury,Slipgate Ironworks™,3D Realms,0,24.99,2499,0,2,Action
363620,Tea Party Simulator 2015,"Liens, Power Up to Maximum","Liens, Power Up to Maximum",0,9.99,999,0,0,Action
630720,Mana Spark,"BEHEMUTT, Kishimoto Studios",BEHEMUTT,0,11.99,1199,0,0,Action
303430,Roundabout,No Goblin,No Goblin,0,9.99,999,0,0,Action
2214880,Europa,"Helder Pinto, Chozabu (Alex PB), Novadust Entertainment",Future Friends Games,0,14.99,1499,0,3,Action
2443720,Concord,Firewalk Studios,PlayStation Publishing LLC,0,0.0,0,0,0,Action
1577250,The Chant,Brass Token,Prime Matter,0,2.49,2499,90,5,Action
696220,Folklore Hunter,Liquid Donkey Games,Liquid Donkey Games,0,17.99,1799,0,2,Action
1162680,[Chilla's Art] Stigmatized Property | 事故物件,Chilla's Art,Chilla's Art,0,2.99,299,0,1,Action
2595860,Hitler is my crush,DarkLight Studio,DarkLight Studio,0,0.99,99,0,0,Action
343440,Crash Drive 2,M2H,M2H,0,4.99,499,0,3,Action
546390,Brief Karate Foolish,D.C.S,Henteko Doujin,0,0.0,0,0,0,Action
2265420,Underquest,Otherside Bay Studio,Otherside Bay Studio,0,3.39,999,66,0,Action
2637940,Used Cars Simulator,DreamWay Games,PlayWay S.A.,0,14.99,1499,0,0,Action
1111650,Never BreakUp,ISVR北京互联星梦科技有限公司,凤凰游戏,0,8.99,899,0,0,Action
366960,SECTOR,UD,UD,0,0.0,0,0,2,Action
371430,Space Grunts,Orangepixel,"Orangepixel, HandyGames",0,3.99,999,60,0,Action
1228430,Pair-a-Site,Elliott Strait,DigiPen Institute of Technology,0,0.0,0,0,0,Action
926810,Dark Places,Madbox Entertainment,Madbox Entertainment,0,4.99,499,0,0,Action
387010,FIVE: Guardians of David,Kingdom Games,Kingdom Games,0,9.99,999,0,0,Action
720150,Shikhondo(食魂徒) - Soul Eater,DeerFarm,DeerFarm,0,9.99,999,0,0,Action
495350,Woodle Tree 2: Worlds,Fabio Ferrara,Chubby Pixel,0,0.69,499,86,0,Action
1120690,Knock Harder: Useless,Snail-Ninja Studio,Snail-Ninja Studio,0,0.0,0,0,0,Action
363420,Leap of Fate,Clever Plays,Clever Plays,0,15.99,1599,0,1,Action
283080,Super Chibi Knight,PestoForce,2 Left Thumbs,0,6.99,699,0,0,Action
871990,BattleRush 2,TB Games,TB Games,0,14.99,1499,0,0,Action
3089130,Retail Company Simulator,Business Tycoon,Business Tycoon,0,5.99,1199,50,21,Action
319140,Xeodrifter,Atooi,Atooi,0,9.99,999,0,0,Action
2280520,Vampire Mansion,eTIRUe,eTIRUe,0,3.99,399,0,7,Action
415420,Nyan Cat: Lost In Space,isTom Games Kft.,isTom Games Kft.,0,4.99,499,0,2,Action
1775500,Interstellar Airgap,Hosted Games,Hosted Games,0,5.99,599,0,0,Action
1499640,Y.E.T.I,Racing Bros,ANPA.US,0,0.99,99,0,0,Action
1682030,Dire Vengeance,Magic Shot Games,Magic Shot Games,0,2.99,299,0,0,Action
345130,Dark Matter,,Meridian4,0,4.99,499,0,0,Action
429490,Resilience Wave Survival,Jimbob Games,Jimbob Games,0,4.99,499,0,0,Action
387870,Mold on the Pizza,BTNcafe,BTNcafe,0,0.0,0,0,0,Action
359650,Star Trek : 25th Anniversary,Interplay Entertainment Corp.,Interplay Entertainment Corp.,0,19.99,1999,0,0,Action
207380,eXceed 2nd - Vampire REX,Tennen-sozai,Nyu Media,0,0.0,0,0,0,Action
3333840,The Dream,Pablo Perez,Pablo Perez,0,4.99,499,0,0,Action
1087730,Iron Blade: Medieval RPG,Gameloft,Gameloft,0,0.0,0,0,0,Action
276890,FATE: Undiscovered Realms,WildTangent,"WildTangent, gamigo group",0,7.99,799,0,5,Action
109500,Fowl Space,Pixelante Game Studios,Pixelante Game Studios,0,4.99,499,0,0,Action
1818640,Thugs Never Die,TheMasterGames,TheMasterGames,0,9.99,999,0,0,Action
2997860,Journey to Earth,Digital Kingdom,Digital Kingdom,0,2.99,299,0,0,Action
1352660,PUFIWEHO,Deranged Octopus Athletics,Deranged Octopus Athletics,0,0.99,99,0,0,Action
2600790,SAMUZA,Crackin Inc.,Crackin Inc.,0,0.0,0,0,0,Action
2669610,Western Redemption,VS Resolution,My Way Games,0,2.99,299,0,0,Action
3436970,Mournight,Fround Interactive,Fround Interactive,0,6.99,699,0,0,Action
1013280,RagTag,Windybeard,Windybeard,0,9.99,999,0,0,Action
1227150,Jump Boy,AHui.Game,AHui.Game,0,0.99,99,0,0,Action
585750,Chowdertwo,Ryan Jensen,Ryan Jensen,0,2.99,299,0,0,Action
1351710,Chaos,Shenaniganz Studio,Shenaniganz Studio,0,0.99,99,0,0,Action
906200,Tunche: Arena,LEAP Game Studios,HypeTrain Digital,0,0.0,0,0,0,Action
511160,Cubway,Armnomads LLC,Armnomads,0,3.99,399,0,0,Action
2178970,Shanubis,Transient Games,Transient Games,0,0.0,0,0,0,Action
374460,Impossiball,Dark Duo Games,Dark Duo Games,0,0.99,99,0,0,Action
941540,Candice DeBébé's Scandalous Secrets,Havishamone Games,Havishamone Games,0,4.99,499,0,0,Action
1540440,Retro Classix: Wizard Fire,"Data East, 612 Games",Ziggurat,0,0.0,0,0,0,Action
508600,ROD: Revolt Of Defense,Rock Wale,Rock Wale,0,0.99,99,0,0,Action
1625420,Skyward Descent,Brandon JS Lea,Brandon JS Lea,0,5.99,599,0,0,Action
1518990,Degradation(Alpha),"SRCS, EDGE-GAMES",SRCS,0,1.99,199,0,0,Action
2109600,Shrink Assault,Adam Earlston,Adam Earlston,0,4.99,499,0,0,Action
1480210,The Garden of Orilon,EDanDan Studio,EDanDan Studio,0,2.99,299,0,0,Action
1547420,Siphonophore,Xeobytegames,Xeobytegames,0,5.99,599,0,0,Action
577990,Ignition,Unique Development Studios AB,Interplay Entertainment Corp.,0,14.99,1499,0,0,Action
6400,Joint Task Force,Most Wanted Entertainment,HD Publishing,0,7.99,799,0,3,Action
1420810,Touhou Kaeizuka ～ Phantasmagoria of Flower View.,上海アリス幻樂団,"Mediascape Co., Ltd.",0,14.99,1499,0,5,Action
1100160,Touhou Seirensen ~ Undefined Fantastic Object.,上海アリス幻樂団,"Mediascape Co., Ltd.",0,14.99,1499,0,7,Action
500980,Endangered,"Strawberry Game Studios, LLC","Strawberry Game Studios, LLC",0,0.0,0,0,0,Action
2461600,Evil Officer,aitchGames,aitchGames,0,3.99,399,0,0,Action
2101480,Drunk: Relapsed,Team Tyrant,Team Tyrant,0,4.99,499,0,0,Action
1381770,Fortune Summoners: Secret of the Elemental Stone,Lizsoft,Lizsoft,0,14.99,1499,0,1,Action
2653170,Only Up 2,SKYZ Studio,SKYZ Studio,0,7.99,799,0,1,Action
1565660,S.P.A.T.,DeadGrass Games,DeadGrass Games,0,5.39,1199,55,0,Action
1234260,Deadly Land,SchmidtGames,SchmidtGames,0,5.99,599,0,0,Action
341860,SickBrick,"Maxwolf, Fox","Maxwolf, Fox",0,0.0,0,0,0,Action
386600,Pixel Fodder,Wacha,wacha.ru,0,0.0,0,0,1,Action
446770,Skeet: VR Target Shooting,Flatbox Studios,Flatbox Studios LLC,0,0.0,0,0,2,Action
953250,War Machines: Free to Play,Fun Games For Free,Fun Games For Free,0,0.0,0,0,0,Action
450950,Danmaku Unlimited 3,Doragon Entertainment,Doragon Entertainment,0,9.99,999,0,0,Action
458660,The Slimeking's Tower,RevampedPRO,RevampedPRO,0,0.0,0,0,0,Action
1446720,Is It Wrong to Try to Shoot 'em Up Girls in a Dungeon?,MAGES. Inc.,PQube,0,0.0,0,0,0,Action
238630,Fist Puncher,Team2Bit,Team2Bit,0,9.99,999,0,0,Action
358650,Gryphon Knight Epic,Cyber Rhino Studios,Cyber Rhino Studios,0,9.99,999,0,0,Action
570050,Raiden V: Director's Cut | 雷電 V Director's Cut | 雷電V:導演剪輯版,"MOSS Co., Ltd.",UFO Interactive Games ,0,29.99,2999,0,0,Action
1218170,回门 Way Back Home,漫森游戏工作室,漫森游戏工作室,0,6.99,699,0,0,Action
474020,Ragnorium,Vitali Kirpu,Devolver Digital,0,24.99,2499,0,0,Action
452540,Skylar & Plux: Adventure On Clover Island,"Right Nice Games, Grip Digital",Grip Digital,0,0.0,0,0,0,Action
1588380,Blaster Master Zero 3,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",0,14.99,1499,0,1,Action
1504250,Paper Planet,Doodlegames,2 Left Thumbs,0,14.99,1499,0,0,Action
1281790,SHEEPO,Kyle Thompson,Kyle Thompson,0,3.99,999,60,3,Action
1188540,Apex Aim Trainer,SharkFishFish,SharkFishFish,0,4.99,499,0,2,Action
449550,Chicken Invaders 2,InterAction studios,InterAction studios,0,4.99,499,0,2,Action
655790,Fly Simulator,HFM Games,HFM Games,0,2.99,299,0,0,Action
1630110,Gungrave G.O.R.E,"Iggymob Co.,Ltd",Prime Matter,0,29.99,2999,0,2,Action
1515900,Heaven Dust 2,One Gruel Studio,indienova,0,14.99,1499,0,2,Action
1878740,Five Nights At Floppa,FreezyCat,FreezyCat,0,2.99,299,0,0,Action
1546860,Saiko no sutoka,Habupain,Habupain,0,4.99,499,0,7,Action
1601330,Survival Machine,Grape Pickers,"Games Operators, PlayWay S.A.",0,19.99,1999,0,37,Action
2414900,Soulknight Survivor,SE Development,SE Development,0,1.99,199,0,0,Action
1987440,PARANECRO,GenemesicX,GenemesicX,0,1.99,199,0,0,Action
1824440,HUNDRED FIRES: The rising of red star - EPISODE 1,David Amado Fernández,Naili Studio,0,3.99,399,0,0,Action
1285040,D-Corp,Frogsong Studios,Frogsong Studios,0,19.99,1999,0,0,Action
652660,ESport Manager,InImages,Manager Games S.A.,0,9.99,999,0,1,Action
2217680,KAPITAL PUNISHMENT 22XX,"Morningstar Game Studio, Dr. Shameless Cat Games",Morningstar Game Studio,0,4.99,499,0,0,Action
555660,Red Forest,BiscuitPlay,BiscuitPlay,0,0.69,499,86,0,Action
332530,Shutshimi,Neon Deity Games,Choice Provisions,0,4.99,499,0,1,Action
1494910,pemsa,Rexcellent Games,Rexcellent Games,0,0.0,0,0,0,Action
951530,Alien Shooter - Last Hope,Sigma Team Inc.,Sigma Team Inc.,0,4.99,499,0,4,Action
1568620,MetaPhysical,Paper Promises Programming,Paper Promises Programming,0,14.99,1499,0,6,Action
3287520,NINJA GAIDEN 2 Black,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0,49.99,4999,0,31,Action
557420,Kamio Recoil,Shindenken,Fruitbat Factory,0,7.99,799,0,0,Action
1067430,Beam,Binary Impact,CobraTekku Games,0,18.99,1899,0,0,Action
348730,Abyss Raiders: Uncharted,DarkStar Games,Conglomerate 5,0,4.99,499,0,0,Action
488890,GentleMoon 2,Vidas Salavejus,Vidas Salavejus,0,2.09,299,30,0,Action
342230,Air Guardians,Lazy Bum Games,Lazy Bum Games,0,0.99,99,0,0,Action
1258870,Aura Kingdom 2,"X-Legend Entertainment Co., Ltd.","X-Legend Entertainment Co., Ltd.",0,0.0,0,0,0,Action
336090,Sky Mercenaries,"PolarityFlow, Adrian Zingg",PolarityFlow,0,9.99,999,0,0,Action
460910,A-Gents,phime studio LLC,phime studio LLC,0,4.99,499,0,0,Action
244590,Epigenesis,Dead Shark Triplepunch,Dead Shark Triplepunch,0,0.0,0,0,2,Action
206370,Tales From Space: Mutant Blobs Attack,Drinkbox Studios,Drinkbox Studios,0,9.99,999,0,1,Action
45730,Dark Void Zero,Other Ocean Interactive,Capcom,0,0.0,0,0,0,Action
1762010,Wrought Flesh,Miziziziz,Deep Root Interactive,0,19.99,1999,0,0,Action
1151310,Blackbeard the Cursed Jungle,Boogygames Studios,Boogygames Studios,0,1.99,199,0,0,Action
1567870,KingdomDefense,Peter Lee,Peter Lee,0,0.0,0,0,0,Action
1233030,Armorik the Viking: The Eight Conquests,Infogrames Multimedia SA,Ziggurat,0,6.99,699,0,0,Action
1512890,I Am Robot,Adrian Domagalski,Adrian Domagalski,0,0.0,0,0,0,Action
1422910,Agent Klutz,notagamestudio,notagamestudio,0,3.99,399,0,0,Action
1787440,Xangel,LAL,LAL,0,1.99,199,0,0,Action
2223540,Hot 21,B&W,B&W,0,2.99,299,0,0,Action
2180150,ITRP _ Aero Star,Unhexigon,Unhexigon,0,1.99,199,0,0,Action
1419440,Truck Truck,Hede,Hede,0,199.99,19999,0,0,Action
2180310,Basement of Hellish,Paulo Vinicius,Paulo Vinicius,0,0.99,99,0,0,Action
